procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 205072 225602224  31624 33509996    2    2   544  1240    0    0 15  3 79  3  0
 6 43 205072 225111200  31972 33509608    0    0 249933 79751 69391 131962  7  2 75 16  0
 3 40 205072 224831216  31972 33508792    0    0 245280 219322 85488 170179  4  2 58 36  0
 1 46 205072 224546624  31972 33508200    0    0 255888 209092 90258 180138  5  2 59 34  0
 4 44 205072 224262048  31972 33507688    0    0 262128 201494 95429 189452  5  2 59 34  0
 9 44 205072 223965696  31972 33507416    0    0 263856 197710 104385 202294  5  2 58 35  0
 5 39 205072 223691040  31980 33507176    0    0 251680 210209 100274 193782  5  2 59 34  0
 0 45 205072 223462144  31980 33506904    0    0 208272 262946 91416 176241  5  2 59 34  0
 3 37 205072 223198896  31980 33506712    0    0 245424 215128 95693 190135  5  2 59 34  0
 0 45 205072 223077616  31980 33506632    0    0 241648 223494 102307 200957  5  2 59 34  0
 0 45 205072 223068688  31980 33506552    0    0 262000 198794 106812 213780  5  2 58 35  0
 7 33 205072 223061248  31988 33506296    0    0 305120 155622 122608 244287  7  2 57 34  0
 3 33 205072 223052192  31988 33506280    0    0 360048 90387 159617 322426  9  2 55 33  0
 9 46 205072 223046576  31988 33506288    0    0 246416 204204 119603 243360  6  2 58 34  0
 9 34 205072 223042048  31988 33506100    0    0 204256 241004 108088 220905  6  2 61 32  0
 4 37 205072 223039136  31988 33506100    0    0 226848 221969 118584 243229  6  2 59 33  0
 5 41 205072 223038784  31988 33505796    0    0 223296 218144 116951 240217  6  2 58 34  0
 0 49 205072 223037904  31996 33505832    0    0 225152 220548 120099 240421  6  2 59 33  0
 1 49 205072 223037888  31996 33505816    0    0 217664 225588 115609 230714  6  2 58 34  0
 0 38 205072 223037984  31996 33505576    0    0 201408 242882 103294 207894  5  2 60 34  0
 2 44 205072 223037232  31996 33505580    0    0 203072 245285 111423 228445  5  2 60 33  0
