procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 224084400  31292 33508788    2    2   528  1214    0    0 15  3 79  3  0
 5 45 205072 223602656  31508 33512040    0    0 258369 72763 71591 136878  8  2 74 16  0
 8 45 205072 223282128  31508 33508100    0    0 270880 193795 95204 183539  5  2 59 35  0
 2 51 205072 222979088  31508 33507304    0    0 272960 192838 94542 184584  5  2 58 35  0
 0 40 205072 222680512  31516 33506560    0    0 270016 196409 91541 182888  5  2 59 34  0
 0 43 205072 222392448  31516 33506264    0    0 269024 194203 98493 192256  5  2 59 34  0
 0 41 205072 222123120  31516 33506056    0    0 244976 226255 98180 191861  5  2 58 35  0
 0 40 205072 221861984  31516 33505976    0    0 239264 229922 99712 195473  5  2 59 34  0
 8 40 205072 221600464  31516 33505916    0    0 239072 234305 92854 183492  5  2 59 35  0
 4 38 205072 221325568  31524 33505800    0    0 256096 214258 103212 204668  6  2 58 35  0
 6 44 205072 221036768  31524 33505736    0    0 262848 204626 107703 213037  6  2 59 34  0
12 36 205072 220718832  31524 33505704    0    0 299776 159867 118918 237293  6  2 58 34  0
 8 34 205072 220298976  31524 33505464    0    0 383392 69877 157771 318094  9  3 55 33  0
 8 33 205072 219858272  31524 33505368    0    0 408864 42261 176275 351466 10  4 54 33  0
 6 35 205072 219412608  31524 33505192    0    0 412624 38403 185921 360940 10  4 54 32  0
11 33 205072 218966832  31532 33504968    0    0 419456 30515 192131 384000 11  4 53 32  0
 7 32 205072 218517312  31532 33504816    0    0 419808 30997 190696 386001 11  4 53 32  0
 1 35 205072 218077488  31532 33504608    0    0 408208 43713 203984 413970 12  4 52 32  0
11 32 205072 217648944  31532 33504512    0    0 402176 47792 202979 410100 12  4 52 32  0
 7 38 205072 217195728  31532 33504352    0    0 417072 32468 219469 445259 13  4 50 32  0
 8 34 205072 216752176  31540 33504288    0    0 416224 32601 227641 460944 14  4 50 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 40 205072 216315936  31540 33504128    0    0 396816 53256 219865 443245 14  4 50 32  0
15 30 205072 215876608  31540 33503648    0    0 411120 37533 233953 473471 15  4 49 32  0
14 26 205072 215429856  31540 33503600    0    0 407616 38214 255085 517306 16  5 46 33  0
12 29 205072 214994240  31540 33503568    0    0 406080 38936 261281 530798 17  5 45 32  0
11 26 205072 214560128  31540 33503296    0    0 399936 46817 254974 517498 17  5 45 33  0
20 28 205072 214128496  31548 33503200    0    0 398176 46715 248268 505129 16  5 46 33  0
 1 35 205072 213700944  31548 33503184    0    0 393600 47298 267876 545056 18  5 44 33  0
 1 43 205072 213337248  31548 33503152    0    0 335376 104974 246833 503834 16  5 46 33  0
 3 39 205072 212981248  31548 33502864    0    0 328576 115073 257403 524984 18  5 44 33  0
 2 23 205072 212602864  31548 33502752    0    0 353136 86435 272943 557006 19  5 44 33  0
15 21 205072 212237744  31556 33502560    0    0 333952 104747 278498 568636 19  6 43 33  0
 3 35 205072 211865952  31556 33502184    0    0 344512 97817 269664 550435 18  5 44 33  0
 1 32 205072 211502128  31556 33502056    0    0 332000 102661 274831 561035 19  5 43 32  0
24 20 205072 211138064  31556 33502056    0    0 335840 104272 285761 584928 19  5 42 33  0
12 25 205072 210782240  31556 33501832    0    0 327408 108604 296885 605752 21  6 42 31  0
14 21 205072 210407824  31556 33501852    0    0 346768 85610 323921 661762 24  7 40 30  0
10 30 205072 210043728  31564 33501888    0    0 333760 94409 327940 671602 23  6 41 29  0
 5 25 205072 209701600  31564 33501756    0    0 318688 110217 318287 652576 23  6 41 30  0
31 22 205072 209345600  31564 33501692    0    0 329568 101618 318810 653761 23  6 41 30  0
21  9 205072 208983008  31564 33501676    0    0 331920 96611 336680 688387 25  7 40 29  0
16 21 205072 208624144  31564 33501632    0    0 334080 93595 347395 713146 26  7 38 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 25 205072 208259216  31572 33501580    0    0 337840 88604 369635 759431 28  7 38 28  0
 3 24 205072 207901792  31572 33501616    0    0 334736 83030 379146 779130 28  8 37 27  0
15 16 205072 207554704  31572 33501632    0    0 318224 104106 372101 765019 28  8 37 27  0
25 15 205072 207208928  31572 33501632    0    0 325760 94339 372183 765807 28  7 38 27  0
 9 22 205072 206855280  31572 33501620    0    0 327248 93654 381197 784328 29  8 36 27  0
 2 24 205072 206517104  31572 33501444    0    0 318320 97397 395253 815647 30  8 36 25  0
 1 22 205072 206174624  31580 33501380    0    0 316576 103212 382763 788593 28  8 37 26  0
18 26 205072 205876768  31580 33501380    0    0 282048 138940 353733 729370 27  7 41 25  0
10 25 205072 205529200  31580 33501380    0    0 321408 91854 402461 832146 31  8 36 25  0
 3 29 205072 205182736  31580 33501364    0    0 323200 90157 403047 832243 31  8 36 25  0
10 32 205072 204835424  31580 33501332    0    0 325072 82564 410020 847644 32  8 36 24  0
15 26 205072 204491312  31588 33501332    0    0 325360 84835 404515 835669 31  8 36 24  0
 7 19 205072 204153168  31588 33501316    0    0 309968 101866 391913 807722 31  8 37 25  0
 9 23 205072 203816064  31588 33501268    0    0 319216 88433 414785 861048 33  8 35 24  0
 9 21 205072 203478288  31588 33501268    0    0 316224 89766 412099 849880 32  9 36 23  0
14  7 205072 203128992  31588 33501244    0    0 326736 76956 439631 899502 35  9 34 22  0
10 36 205072 202827424  31588 33501244    0    0 284912 123025 387250 800396 30  8 37 24  0
27 15 205072 202538624  31596 33501220    0    0 274384 131610 383615 798094 30  8 38 24  0
 0 19 205072 202226512  31596 33501224    0    0 290416 116862 401557 836220 32  8 36 23  0
 2 25 205072 201936800  31596 33501280    0    0 280496 126526 391161 814646 31  8 37 24  0
 4 24 205072 201629616  31596 33501304    0    0 283536 122691 402475 838736 32  8 36 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 18 205072 201338176  31596 33501240    0    0 281168 119784 388949 807897 31  8 38 23  0
12 25 205072 201035456  31604 33500804    0    0 276288 133953 376386 795251 31  8 38 22  0
 0 19 205072 200750352  31604 33500740    0    0 274288 125674 400081 838367 32  8 37 22  0
 2 13 205072 200444448  31604 33500732    0    0 284272 118708 407786 848916 33  9 36 22  0
18 12 205072 200153184  31604 33500540    0    0 278432 121929 398279 837426 33  9 37 22  0
 2 36 205072 199859904  31604 33500436    0    0 277760 124084 406026 856992 33  9 37 21  0
15 19 205072 199564880  31604 33500388    0    0 282448 117467 409334 861455 34  9 36 21  0
 5 23 205072 199271136  31612 33500572    0    0 275888 125472 400894 837748 32  8 37 22  0
 4 21 205072 198987616  31612 33500516    0    0 272448 131800 402182 844819 33  8 37 22  0
 7 25 205072 198743040  31612 33500408    0    0 230992 184546 348273 730603 28  7 42 22  0
10 20 205072 198452192  31612 33500552    0    0 275184 126090 413597 867857 34  9 36 21  0
 7 31 205072 198164624  31612 33500680    0    0 272080 126891 416240 877345 35  9 35 21  0
13 34 205072 197881392  31748 33500696    0    0 269680 127611 417497 882021 35  9 35 21  0
28 14 205072 197591072  31748 33500736    0    0 273360 125990 415314 880943 35  9 35 20  0
11 15 205072 197309888  31748 33500672    0    0 269088 127380 415651 882954 35  9 36 20  0
 5 26 205072 197025024  31748 33500676    0    0 272064 124251 422301 895715 36  9 36 19  0
 6 20 205072 196735968  31748 33500684    0    0 273424 116703 422245 892452 35  9 36 20  0
25  9 205072 196455072  31748 33500732    0    0 269648 126170 415648 880785 35  9 36 20  0
10 23 205072 196166672  31756 33500828    0    0 271680 121403 428586 909037 37  9 35 19  0
12 26 205072 195880208  31756 33500828    0    0 272992 120617 433815 920843 36 10 35 19  0
 3 17 205072 195598976  31756 33500832    0    0 266864 127373 427752 910234 37  9 35 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 26 205072 195317744  31756 33500592    0    0 267472 120444 425038 909159 37  9 35 19  0
 4 28 205072 195033248  31756 33500504    0    0 270720 121176 437384 926154 37  9 35 19  0
14 34 205072 194759968  31764 33500488    0    0 262672 130618 422508 904865 37 10 35 19  0
 7 25 205072 194484432  31764 33500472    0    0 263232 125317 432759 931578 38 10 34 18  0
10 19 205072 194214848  31764 33500476    0    0 254112 142431 414343 878624 34  9 36 20  0
 1 18 205072 193951984  31764 33500468    0    0 253104 136590 419621 901468 36  9 35 20  0
16 11 205072 193680304  31764 33500472    0    0 256128 131312 427441 918522 37 10 34 19  0
