procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 188408 220102816  30596 33454276    3    4   691  1619    0    0 23  4 69  4  0
 1 40 188408 219607328  30952 33454088    0    0 247341 74229 64708 122214  9  2 76 14  0
 1 33 188408 219314560  30952 33455708    0    0 248956 212069 83466 166933  5  2 62 32  0
 1 36 188408 219009904  30960 33457744    0    0 263728 193004 91387 179972  6  2 61 31  0
 0 38 188408 218727920  30960 33460596    0    0 257088 204567 88510 174291  6  2 60 32  0
10 28 188408 218461824  30960 33463288    0    0 238528 220405 91960 176961  6  2 60 32  0
 0 39 188408 218175504  30960 33466604    0    0 258697 197260 96115 185842  6  2 61 32  0
 2 40 188408 217915472  30960 33468820    0    0 245072 216483 98637 189063  6  2 61 31  0
 0 32 188408 217663872  30968 33472372    0    0 216560 246236 81008 156705  5  2 62 31  0
12 33 188408 217404480  30968 33475328    0    0 235072 226111 89605 174776  6  2 61 32  0
 0 33 188408 217142464  30968 33478956    0    0 235472 226391 99069 191256  6  2 60 32  0
 4 22 188408 216822176  30968 33483364    0    0 288240 160955 115716 229440  8  2 58 32  0
 9 29 188408 216393744  30968 33489420    0    0 389088 50452 157000 317492 11  3 55 31  0
15 21 188408 215962704  30976 33495520    0    0 391552 48215 148751 299295 10  3 55 32  0
 8 25 188408 215536032  30976 33502192    0    0 395648 41351 158903 320335 11  3 54 32  0
 9 23 188408 215089744  30976 33509116    0    0 406256 30520 168333 340998 12  3 53 32  0
11 24 188408 214669632  30976 33516360    0    0 388384 47486 160749 325234 12  3 53 32  0
 4 26 188408 214247296  30976 33524192    0    0 382368 51773 166439 337777 12  4 52 32  0
11 25 188408 213809328  30976 33532240    0    0 400512 32463 182502 371476 14  4 50 32  0
 9 32 188408 213394592  30984 33540460    0    0 373520 57320 183987 362634 15  4 51 30  0
15 21 188408 212975456  30984 33549140    0    0 379840 49785 191377 373676 14  4 50 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 22 188408 212587328  30984 33557456    0    0 350400 77391 186963 363858 14  4 51 32  0
15 27 188408 212213216  30984 33565568    0    0 337040 90774 175938 350200 13  4 52 31  0
