procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 188152 221419248  30484 33477152    3    4   691  1643    0    0 23  4 69  3  0
 8 39 188152 220909616  31112 33477708    0    0 263013 63437 66702 124918  9  2 75 14  0
 0 40 188152 220592048  31112 33479096    0    0 262320 204367 91795 178394  5  2 59 34  0
11 39 188152 220299664  31112 33481020    0    0 263936 201387 89759 175885  5  2 59 34  0
 1 36 188152 219997344  31112 33483856    0    0 269328 193649 102902 197124  6  2 59 33  0
 2 44 188152 219718592  31112 33486692    0    0 253056 212976 94165 177291  6  2 59 33  0
 7 37 188152 219430672  31120 33489940    0    0 260336 202104 101549 196621  6  2 59 33  0
 0 42 188152 219141744  31120 33493280    0    0 263648 201023 99489 191469  6  2 60 33  0
 1 45 188152 218908000  31120 33496244    0    0 207472 263733 85672 165870  7  2 60 32  0
10 33 188152 218645248  31120 33499620    0    0 239344 229728 99459 196149  6  2 59 33  0
 5 37 188152 218367488  31120 33503584    0    0 249360 218132 105591 207428  7  2 58 33  0
 1 39 188152 218032928  31128 33507932    0    0 303024 156434 118596 235811  7  3 57 33  0
 7 39 188152 217590368  31128 33514244    0    0 403376 47292 158774 319247 11  3 54 32  0
 8 31 188152 217136896  31128 33521168    0    0 410720 38648 169395 342334 12  3 53 31  0
 6 35 188152 216691616  31128 33528496    0    0 409728 39144 186784 364379 13  4 52 31  0
10 26 188152 216226736  31128 33536496    0    0 425952 19317 188266 366897 13  4 52 31  0
14 31 188152 215799776  31128 33544236    0    0 392720 55828 187370 362322 13  4 53 31  0
14 28 188152 215344928  31136 33552628    0    0 414512 32368 190358 386311 14  4 50 31  0
 7 36 188152 214895552  31136 33561484    0    0 408080 37934 202111 411096 16  4 49 31  0
16 26 188152 214462176  31136 33570336    0    0 391920 53636 202092 411759 15  4 49 32  0
 5 28 188152 214045136  31136 33579988    0    0 374272 67594 202624 411761 15  4 50 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 30 188152 213637728  31136 33589404    0    0 368736 73345 206984 422340 16  4 48 32  0
 4 31 188152 213231360  31144 33599072    0    0 367120 78116 210325 429276 16  4 47 32  0
