procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 225203424  31332 33511404    2    2   540  1235    0    0 15  3 79  3  0
 7 41 205072 224737280  31816 33513360    0    0 251133 61337 65174 122898  8  2 76 13  0
 7 46 205072 224410912  31816 33510228    0    0 266956 196798 93077 181314  5  2 58 35  0
 0 38 205072 224134384  31816 33509700    0    0 261904 205399 95173 188841  5  2 59 34  0
 3 46 205072 223855264  31816 33509220    0    0 256096 205548 91820 184853  5  2 57 36  0
 3 39 205072 223578368  31816 33508868    0    0 247088 218074 98583 192881  5  2 58 35  0
 0 43 205072 223302976  31824 33508468    0    0 246848 217167 102785 196972  5  2 58 35  0
 4 44 205072 223057952  31824 33508340    0    0 227312 236266 92686 183121  5  2 59 35  0
14 39 205072 222802880  31824 33508260    0    0 239552 225235 94442 186326  5  2 60 34  0
11 38 205072 222518544  31824 33508020    0    0 257424 207313 106575 208893  6  2 58 34  0
 5 42 205072 222244256  31824 33507956    0    0 258048 205182 107307 212965  6  2 58 34  0
 7 34 205072 221920000  31832 33507828    0    0 292304 169022 128387 256797  7  3 56 34  0
 8 33 205072 221491472  31832 33507620    0    0 394096 56808 164779 331833  9  3 55 32  0
 4 41 205072 221046560  31832 33507332    0    0 408656 42053 188101 380025 11  4 54 32  0
13 38 205072 220615904  31832 33507124    0    0 402640 46281 184471 372147 10  3 54 32  0
14 32 205072 220161072  31832 33506804    0    0 421760 27051 200435 404780 12  4 52 32  0
 6 42 205072 219738480  31832 33506644    0    0 401120 49054 193693 391586 11  4 53 32  0
 7 30 205072 219300384  31840 33506564    0    0 405120 44847 205191 415671 12  4 52 32  0
11 32 205072 218899488  31840 33506516    0    0 375184 74605 197964 401063 11  4 53 32  0
 0 39 205072 218482336  31840 33506532    0    0 378800 70642 206233 419042 12  4 52 32  0
 1 31 205072 218101952  31840 33506436    0    0 358768 88238 200513 406923 13  4 51 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14 33 205072 217678368  31840 33506340    0    0 390304 56578 220014 446660 14  4 50 32  0
 6 37 205072 217396016  31848 33506196    0    0 362032 84915 211870 428609 13  4 51 32  0
 7 30 205072 217361296  31848 33506164    0    0 356224 89941 210283 425305 13  4 50 33  0
12 28 205072 217359680  31848 33506108    0    0 365088 78874 233892 472679 15  4 48 33  0
13 30 205072 217359200  31848 33506092    0    0 292480 152568 202719 411468 13  3 50 33  0
