procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 222518128  31376 33499600    2    2   552  1248    0    0 15  3 78  3  0
 1 47 205072 222016224  31736 33499224    0    0 262477 68226 66126 126098  6  2 77 15  0
 4 41 205072 221712672  31736 33498180    0    0 259148 203138 91984 180120  4  2 58 35  0
 0 50 205072 221431936  31736 33497796    0    0 253616 209224 90235 178289  5  2 59 34  0
 0 47 205072 221149216  31736 33497300    0    0 262544 201571 92561 184964  4  2 60 35  0
 8 43 205072 220863520  31736 33496996    0    0 255696 204664 100836 198891  6  2 58 35  0
 4 42 205072 220591328  31744 33496836    0    0 250096 213075 96857 190623  5  2 58 36  0
 1 41 205072 220324240  31744 33496804    0    0 247376 217801 96001 188736  5  2 60 34  0
 6 33 205072 220081568  31744 33496612    0    0 220944 247723 96546 190340  5  2 59 34  0
 6 41 205072 219812496  31744 33496532    0    0 247936 218440 102235 198420  5  2 58 35  0
 3 41 205072 219550608  31744 33496436    0    0 239280 227042 106324 209484  6  2 57 35  0
 4 42 205072 219211344  31752 33496212    0    0 310128 146422 133080 267382  8  3 56 34  0
 1 41 205072 218773616  31752 33496148    0    0 405472 43994 174850 351298 10  4 54 32  0
14 28 205072 218326480  31752 33496052    0    0 408736 40604 174343 352222 10  3 55 32  0
 8 36 205072 217877344  31752 33495572    0    0 423136 26414 185758 374423 11  4 53 32  0
 7 28 205072 217433056  31752 33495396    0    0 413648 35260 190087 382753 11  4 53 32  0
 9 36 205072 216996944  31760 33495172    0    0 406304 43493 191812 386248 11  4 53 32  0
10 30 205072 216562576  31760 33495092    0    0 403568 44103 208772 422616 12  4 52 32  0
11 33 205072 216120384  31760 33495012    0    0 409808 39951 208643 421687 13  4 51 32  0
14 34 205072 215680688  31760 33494964    0    0 407872 40412 208199 420578 13  4 51 31  0
