procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 205072 223139712  30768 33509856    2    2   516  1201    0    0 16  3 79  3  0
 5 37 205072 222633376  31116 33513036    0    0 270673 68908 71516 135054  7  2 75 15  0
 1 34 205072 222331072  31116 33512468    0    0 248892 214014 81580 161391  5  2 62 31  0
 9 32 205072 222034704  31116 33514476    0    0 263808 191867 88247 172383  5  2 62 31  0
 0 39 205072 221757184  31116 33517048    0    0 249920 211928 87845 170182  5  2 62 32  0
 2 37 205072 221478816  31116 33519844    0    0 252416 208183 88030 168426  5  2 61 32  0
 1 35 205072 221203040  31124 33523016    0    0 249968 207362 90582 172955  5  2 62 32  0
 3 36 205072 220936560  31124 33526048    0    0 236496 222777 93356 177149  5  2 60 33  0
 5 29 205072 220708768  31124 33528568    0    0 207936 257757 86747 166945  5  2 62 31  0
 6 31 205072 220435232  31124 33532212    0    0 241472 221163 95395 188163  5  2 61 31  0
 4 30 205072 220174080  31124 33535936    0    0 239424 218531 97383 192556  6  2 60 32  0
 7 33 205072 219832464  31132 33540692    0    0 306960 146457 118650 239051  8  3 58 32  0
11 31 205072 219417440  31132 33545808    0    0 379648 61438 147122 297232 10  3 56 32  0
15 28 205072 218991376  31132 33553088    0    0 384016 53744 160242 325442 10  3 55 32  0
 5 27 205072 218562336  31132 33559600    0    0 399648 38364 163185 329553 11  3 54 32  0
 9 32 205072 218130800  31132 33566976    0    0 392080 42545 165201 332489 11  3 53 32  0
 7 20 205072 217714528  31132 33574108    0    0 386032 47337 166806 338680 12  3 53 32  0
 4 35 205072 217283632  31140 33582156    0    0 389488 44231 170672 347791 13  4 51 32  0
13 21 205072 216857312  31140 33589784    0    0 394512 36634 186285 379961 13  4 50 33  0
 9 18 205072 216434352  31140 33598240    0    0 382416 48413 174389 354590 12  4 52 33  0
 9 14 205072 216064336  31140 33605524    0    0 337552 94711 168876 345998 12  3 53 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 35 205072 215664944  31140 33614916    0    0 357200 72659 188942 386101 15  4 51 31  0
17 19 205072 215285168  31148 33623564    0    0 347280 78376 184598 378395 14  4 51 31  0
19 16 205072 214898512  31148 33632760    0    0 343968 81341 191636 391910 14  4 51 31  0
13 19 205072 214527376  31148 33641000    0    0 337616 85492 193107 395433 15  4 50 31  0
 9 23 205072 214157856  31148 33651508    0    0 332832 91551 194694 398934 15  4 50 31  0
 9 27 205072 213765152  31148 33662116    0    0 348384 67441 208846 428687 17  4 50 29  0
11 19 205072 213387696  31148 33672308    0    0 338400 79946 203923 418877 16  4 50 30  0
10 21 205072 213030176  31156 33683528    0    0 322400 96045 203590 420025 16  4 51 29  0
17 14 205072 212652976  31156 33693652    0    0 336736 73841 235056 484390 18  4 49 28  0
13 17 205072 212287904  31156 33705484    0    0 325568 85346 219275 452255 17  4 50 28  0
12 23 205072 211928912  31156 33718416    0    0 319184 86924 239578 495071 19  5 49 27  0
15 18 205072 211557504  31156 33731104    0    0 333040 70820 243585 504355 20  5 49 26  0
 8 22 205072 211202864  31164 33744036    0    0 312576 91608 248225 512620 20  5 50 26  0
15 17 205072 210850688  31164 33756488    0    0 311104 92891 247532 510660 20  5 49 26  0
25 18 205072 210482784  31164 33770020    0    0 322464 75320 259040 531651 22  5 49 25  0
27 16 205072 210137808  31164 33784636    0    0 310896 82460 260965 540762 22  5 49 24  0
16 17 205072 209785728  31164 33798240    0    0 309760 87233 267149 552378 22  5 48 25  0
 8 21 205072 209447584  31164 33812148    0    0 300880 87883 261334 541317 22  5 48 24  0
17 19 205072 209093984  31172 33827596    0    0 308352 80951 274824 570859 24  6 47 23  0
