procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 224667328  31164 33509632    2    2   525  1216    0    0 16  3 79  3  0
 1 31 205072 224192272  31656 33512828    0    0 259505 68231 70048 128830  8  2 77 13  0
 3 36 205072 223869872  31656 33512480    0    0 249488 209998 88854 171692  5  2 61 33  0
12 29 205072 223588144  31656 33514888    0    0 257504 204366 89961 174733  5  2 61 32  0
 1 36 205072 223305184  31656 33517448    0    0 256704 206875 87743 172592  5  2 62 31  0
 5 37 205072 223021712  31656 33520136    0    0 248816 207016 93322 179645  5  2 60 33  0
 3 33 205072 222750896  31664 33523448    0    0 243097 217824 95394 184984  5  2 61 32  0
 7 21 205072 222489376  31664 33526600    0    0 235072 221787 93706 181124  5  2 60 33  0
 9 27 205072 222261840  31664 33529360    0    0 205824 262807 83002 163248  5  2 62 31  0
10 32 205072 222002928  31664 33532664    0    0 232768 227161 95443 187857  6  2 60 32  0
 6 28 205072 221722432  31664 33536252    0    0 254688 200070 101413 201211  7  2 60 32  0
 6 31 205072 221407104  31672 33540564    0    0 285216 167152 107193 214996  7  2 58 33  0
11 25 205072 220971120  31672 33546744    0    0 393792 44050 161753 326367 11  3 54 32  0
12 30 205072 220557952  31672 33553204    0    0 372864 63961 157067 316976 10  3 54 33  0
 2 29 205072 220131888  31672 33560004    0    0 390736 45795 170057 345172 12  3 53 32  0
13 24 205072 219709040  31672 33567548    0    0 390400 43751 169910 345866 12  4 52 32  0
 6 26 205072 219301440  31672 33574824    0    0 372672 62071 172847 351958 12  4 52 32  0
11 31 205072 218906480  31680 33582000    0    0 361936 72299 156906 319374 11  3 54 32  0
13 22 205072 218514832  31680 33589544    0    0 354176 75427 169602 345076 11  3 53 32  0
13 28 205072 218132640  31680 33597384    0    0 346368 86180 165854 338555 12  3 53 32  0
 3 30 205072 217722784  31680 33606124    0    0 370432 59525 179376 366036 13  4 51 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11 24 205072 217362448  31680 33614296    0    0 344784 82584 175729 359238 13  4 52 32  0
 7 21 205072 217237456  31688 33622668    0    0 346720 80451 182441 368249 14  3 52 31  0
11 24 205072 217227600  31688 33632320    0    0 357456 67011 191686 391882 15  3 50 32  0
13 22 205072 217218672  31688 33641000    0    0 339056 88844 182277 369059 14  3 51 32  0
 1 37 205072 217209856  31688 33649244    0    0 292880 136892 172505 351829 13  3 53 31  0
11 27 205072 217203696  31688 33655156    0    0 206144 227086 130041 268922  9  2 57 31  0
13 27 205072 217198464  31688 33660752    0    0 202656 236501 132523 273364  9  2 59 30  0
 1 36 205072 217193120  31696 33666236    0    0 201696 233520 130388 268942  9  2 58 31  0
14 33 205072 217186784  31696 33671372    0    0 197248 242351 121410 250649  9  2 59 30  0
21 16 205072 217181744  31696 33676300    0    0 171824 263390 116202 242515  7  2 61 30  0
 4 18 205072 217177760  31696 33680852    0    0 173472 267857 116583 241044  8  2 60 29  0
 1 22 205072 217172752  31696 33686256    0    0 188160 245460 119741 248529  8  2 58 32  0
 7 30 205072 217161008  31704 33691064    0    0 187472 250215 129409 266177  9  2 59 30  0
10 16 205072 217157808  31704 33695160    0    0 151520 287672 105282 216764  7  1 62 29  0
 1 19 205072 217152480  31704 33700364    0    0 179360 256455 127030 262180  9  2 59 30  0
 2 32 205072 217147296  31704 33705704    0    0 189440 240267 123046 255706  8  2 60 30  0
 0 23 205072 217143216  31704 33710680    0    0 184720 253017 121523 250457  8  2 60 30  0
21 23 205072 217139616  31704 33714716    0    0 161616 275675 108311 226910  7  2 61 31  0
 4 27 205072 217134976  31712 33719608    0    0 172000 264813 117907 245030  9  2 61 29  0
24 19 205072 217130000  31712 33724676    0    0 181600 253658 124234 257644  9  2 59 30  0
 6 22 205072 217125248  31712 33728988    0    0 153728 283194 109856 228327  7  2 60 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11 33 205072 217119936  31712 33734280    0    0 175680 259726 122638 253627  8  2 59 30  0
 5 30 205072 217115248  31712 33739644    0    0 185408 251874 133983 268409  9  2 59 29  0
20 14 205072 217109344  31720 33745112    0    0 189840 246037 138173 277131  9  2 58 30  0
 7 38 205072 217104624  31720 33749808    0    0 146048 292168 117451 244143  8  2 61 30  0
 2 35 205072 217098400  31720 33755616    0    0 187168 249834 127619 264407  9  2 59 30  0
 3 23 205072 217093088  31720 33760956    0    0 168944 271378 118455 246595  8  2 60 30  0
 2 21 205072 217086528  31856 33766440    0    0 145608 294710 114834 238580  7  2 61 30  0
 4 17 205072 217081824  31856 33771864    0    0 176368 262719 125045 259674  9  2 60 29  0
 1 25 205072 217076416  31864 33777320    0    0 176384 257625 125288 259116  8  2 60 30  0
12 18 205072 217069936  31864 33783456    0    0 147524 293568 110671 230430  8  2 59 31  0
 5 20 205072 217065072  31864 33788752    0    0 166704 270446 122595 254936  9  2 60 30  0
11 21 205072 217059296  31864 33794256    0    0 170992 268030 121564 251622  9  2 59 30  0
 4 30 205072 217054336  31864 33798920    0    0 144576 291791 114748 238923  8  2 60 30  0
 8 16 205072 217050112  31872 33803608    0    0 174752 265044 130548 267994  9  2 61 28  0
 7 27 205072 217043104  31872 33810560    0    0 174272 256467 135213 277850  9  2 60 29  0
 5 24 205072 217038240  31872 33815360    0    0 146928 291798 117313 244657  8  2 61 29  0
 3 18 205072 217033216  31872 33820952    0    0 171232 261711 130071 270012  9  2 58 30  0
 0 43 205072 217026624  31872 33826732    0    0 177712 258230 140069 290919 10  2 59 29  0
 5 18 205072 217021152  31872 33831980    0    0 151056 286304 110908 231750  7  2 60 31  0
 6 22 205072 217015568  31880 33838156    0    0 180592 249876 135953 281200 10  2 58 30  0
 4 29 205072 217008192  31880 33845284    0    0 202112 227216 142873 294740 11  3 57 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 26 205072 217001696  31880 33851808    0    0 205136 226644 140891 291742 11  2 56 31  0
 3 20 205072 216995472  31880 33858448    0    0 205440 223781 147531 304789 10  3 56 31  0
 5 41 205072 216989312  31880 33863496    0    0 209632 219434 148673 307939 11  3 56 31  0
