procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 205072 224992832  31528 33510092    2    2   562  1258    0    0 16  3 78  3  0
 1 41 205072 224507200  31884 33510340    0    0 257329 75633 70695 135751  7  2 75 16  0
 0 46 205072 224207376  31884 33509312    0    0 263980 205180 93845 184476  5  2 59 35  0
 3 47 205072 223903456  31884 33508800    0    0 269248 196889 92336 179407  5  2 59 35  0
 9 30 205072 223610320  31892 33508384    0    0 276688 186842 97161 190067  5  2 59 34  0
12 34 205072 223337264  31892 33508096    0    0 241792 225150 92275 182353  5  2 57 36  0
 0 39 205072 223070048  31892 33507776    0    0 247616 222172 98661 193166  5  2 60 33  0
 7 34 205072 222814848  31892 33507648    0    0 229856 240349 95366 183554  5  2 59 34  0
 5 41 205072 222564752  31892 33507568    0    0 230800 236410 104345 199910  5  2 58 35  0
10 38 205072 222300000  32304 33507116    0    0 245844 222515 104072 205803  5  2 57 35  0
 4 37 205072 222007104  32312 33507160    0    0 264784 199309 112445 221677  6  2 58 34  0
 5 39 205072 221665232  32312 33507144    0    0 317488 142414 135770 273546  8  3 55 34  0
11 37 205072 221227392  32312 33506888    0    0 408384 41696 167454 337914  9  4 54 33  0
 3 36 205072 220778752  32312 33506616    0    0 412048 40127 175805 352901 10  3 54 33  0
10 29 205072 220333856  32312 33506328    0    0 417264 32648 185218 374165 10  4 54 32  0
 1 39 205072 219886464  32320 33506088    0    0 418496 31081 189549 383075 11  4 53 32  0
 1 36 205072 219442160  32320 33505704    0    0 414752 35928 196254 397539 12  4 52 32  0
14 36 205072 219002832  32320 33505668    0    0 405888 45010 195004 394116 11  4 53 33  0
 1 28 205072 218562144  32320 33505636    0    0 409888 37824 215879 437078 13  4 51 32  0
12 32 205072 218127760  32320 33505604    0    0 399120 50212 212394 428234 13  4 51 32  0
16 28 205072 217686448  32320 33505588    0    0 409952 38510 224741 456553 13  4 50 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 26 205072 217270800  32328 33505492    0    0 381216 64268 227018 459156 14  5 50 32  0
13 31 205072 216846096  32328 33505428    0    0 393088 51147 233599 474666 15  4 49 32  0
12 25 205072 216452768  32328 33505396    0    0 359872 87716 222767 451119 14  4 49 34  0
 8 28 205072 216023104  32328 33505328    0    0 397680 47069 248295 504127 16  5 47 32  0
 4 31 205072 215598784  32328 33505288    0    0 390320 52089 252936 514903 16  5 46 33  0
11 24 205072 215201856  32336 33505100    0    0 367520 76114 251751 512482 17  5 46 33  0
27 22 205072 214788064  32336 33505024    0    0 382512 56692 274037 557298 18  5 44 33  0
14 30 205072 214382592  32336 33504944    0    0 372464 69134 270511 551543 18  5 44 33  0
18 18 205072 213968064  32336 33504936    0    0 383872 54000 284997 580193 19  5 43 32  0
23 25 205072 213554032  32336 33504872    0    0 381024 53849 293887 599856 21  6 42 32  0
14 26 205072 213163056  32336 33504820    0    0 356672 80967 291506 593383 21  5 42 32  0
14 22 205072 212762416  32344 33504736    0    0 369200 63113 317299 641607 22  6 41 31  0
22 24 205072 212348880  32344 33504756    0    0 379104 50077 341823 682905 24  6 39 30  0
21 19 205072 211955792  32344 33504768    0    0 359120 73390 316621 647516 23  6 40 31  0
25 14 205072 211559616  32344 33504608    0    0 369040 58616 351407 720456 25  7 38 30  0
28 12 205072 211160384  32344 33504520    0    0 363152 62932 344604 704362 25  7 38 29  0
25 21 205072 210783552  32352 33503156    0    0 352144 70405 352417 719547 27  7 37 29  0
26 15 205072 210384400  32352 33503180    0    0 364608 59154 366732 750585 27  7 37 28  0
12 26 205072 209997488  32352 33503076    0    0 359616 59260 381346 783169 28  8 37 27  0
30 13 205072 209607040  32352 33503000    0    0 358000 58818 392079 804681 29  8 36 27  0
25 19 205072 209212960  32352 33503004    0    0 366640 47839 406052 834036 31  8 35 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25 14 205072 208830672  32356 33503004    0    0 354928 60477 402754 828464 30  8 36 26  0
23 18 205072 208461760  32360 33502944    0    0 341152 72825 398508 819869 31  8 36 25  0
24 17 205072 208083216  32360 33502824    0    0 352192 53022 419233 861906 32  9 35 24  0
19 16 205072 207701568  32360 33502672    0    0 355168 49494 435596 896853 33  9 34 23  0
30 14 205072 207401488  32360 33502676    0    0 278736 147559 335088 690554 25  6 41 27  0
17 20 205072 207017824  32360 33502628    0    0 356272 45534 440112 908519 35  9 33 22  0
22 19 205072 206644224  32368 33502628    0    0 351232 49387 437797 906088 35  9 33 22  0
33 17 205072 206268512  32368 33502600    0    0 348704 50338 453267 940686 36 10 33 21  0
31 19 205072 206044704  32368 33502568    0    0 324768 83308 404064 829847 31  8 36 24  0
32  9 205072 206024480  32368 33502576    0    0 315056 88958 427066 881711 33  8 35 24  0
 6 33 205072 206022208  32368 33502496    0    0 294416 115035 392687 809143 30  7 38 24  0
18 25 205072 206022368  32376 33502404    0    0 293600 117533 362085 740369 27  7 41 26  0
36 15 205072 206022624  32376 33502340    0    0 263616 154733 340109 694698 24  6 41 28  0
25 16 205072 206023200  32376 33502272    0    0 219136 203565 302976 619299 19  5 45 30  0
15 24 205072 206023360  32376 33502244    0    0 205968 217459 295954 602343 18  5 46 31  0
33 19 205072 206023536  32376 33502208    0    0 221216 202788 300322 617195 19  5 47 29  0
 3 20 205072 206023552  32376 33502228    0    0 194336 227767 289708 593250 17  5 48 30  0
32 14 205072 206023472  32384 33502192    0    0 203872 222117 287317 592770 18  5 48 30  0
21 23 205072 206023616  32384 33502212    0    0 201920 224330 296089 607845 18  5 48 29  0
18 21 205072 206024128  32384 33502220    0    0 207552 211460 299556 623372 20  5 46 29  0
 2 44 205072 206024144  32384 33502212    0    0 194784 228493 290317 595469 18  5 47 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20 12 205072 206024192  32384 33502120    0    0 209120 210798 288518 592776 18  5 49 28  0
 3 43 205072 206024384  32392 33502148    0    0 203376 228864 303116 619464 18  5 49 27  0
20 17 205072 206024448  32392 33502116    0    0 184144 226977 281689 582358 17  5 48 30  0
 3 18 205072 206024384  32392 33502100    0    0 192768 235229 292674 600785 19  5 47 29  0
23 15 205072 206024256  32392 33502156    0    0 203072 215191 293412 611255 20  5 50 26  0
 3 31 205072 206024128  32392 33502088    0    0 200880 228766 298526 616798 18  5 47 30  0
33 12 205072 206024128  32392 33502116    0    0 200016 210167 294789 605627 19  5 47 30  0
 5 29 205072 206024416  32400 33502096    0    0 188928 241381 296580 608505 18  5 46 31  0
27 16 205072 206024320  32400 33502032    0    0 190816 222734 296060 612498 19  5 48 28  0
 3 15 205072 206024064  32400 33502048    0    0 190352 233021 301142 616298 19  5 49 27  0
 7 37 205072 206023776  32400 33502180    0    0 204464 210697 316766 636849 20  5 48 26  0
29 19 205072 206024000  32400 33502188    0    0 177824 242020 297701 598833 18  5 49 28  0
27 19 205072 206024032  32408 33502116    0    0 203376 212650 321388 652885 21  6 48 25  0
 3 30 205072 206023936  32408 33502100    0    0 191200 228869 306308 623160 20  5 49 27  0
18 13 205072 206024208  32408 33502036    0    0 194000 222199 316764 653201 20  6 46 28  0
 5 29 205072 206024784  32408 33502040    0    0 191056 228703 301448 621507 19  5 50 25  0
27 23 205072 206025200  32408 33502004    0    0 201456 213146 321240 666574 21  6 46 28  0
 2 11 205072 206025056  32408 33502096    0    0 193136 237715 297119 609947 20  5 49 26  0
22 22 205072 206024768  32416 33502120    0    0 175184 240715 301316 619550 18  6 51 25  0
 5 25 205072 206024448  32416 33502088    0    0 196352 228959 323930 666027 21  5 46 28  0
26 19 205072 206024656  32416 33501988    0    0 178960 228772 300262 623112 20  6 48 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 20 205072 206024832  32416 33501996    0    0 200000 224527 326056 669388 22  6 46 27  0
31 21 205072 206024944  32416 33502044    0    0 184432 222806 304979 639079 21  6 50 24  0
 5 31 205072 206024944  32424 33502084    0    0 198112 222500 320474 658968 21  5 46 28  0
35 10 205072 206025104  32424 33502112    0    0 176176 240564 299120 617768 19  5 49 27  0
 2 18 205072 206025120  32424 33502080    0    0 197872 217880 320896 659353 22  6 45 27  0
21 15 205072 206024880  32424 33502152    0    0 183840 232135 315131 655395 21  6 47 27  0
 5 28 205072 206024880  32424 33502172    0    0 195984 227522 318294 656787 21  6 47 26  0
26 19 205072 206024848  32424 33502052    0    0 190160 216524 321099 659710 21  6 47 27  0
