procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 188152 220385280  30576 33477732    3    4   690  1633    0    0 23  4 69  4  0
 2 42 188152 219884512  31068 33477636    0    0 255321 60224 65947 124363  8  2 78 12  0
 0 43 188152 219581328  31068 33478964    0    0 255136 211264 86078 169982  6  2 58 34  0
 0 46 188152 219294016  31068 33481380    0    0 255548 213602 93264 186137  6  2 59 34  0
 4 39 188152 219008448  31068 33484052    0    0 261728 204532 90064 178264  6  2 59 33  0
 7 37 188152 218729072  31076 33486816    0    0 244992 219344 95290 184934  7  2 58 33  0
 8 42 188152 218445984  31076 33489956    0    0 256288 209307 105558 201960  7  2 59 32  0
 3 31 188152 218178144  31076 33492652    0    0 238416 230394 95678 181596  6  2 59 33  0
 8 34 188152 217942176  31076 33495668    0    0 211536 259110 93623 180566  6  2 59 33  0
 2 36 188152 217682112  31096 33498440    0    0 254604 209450 99554 196581  7  2 58 33  0
 5 32 188152 217390208  31096 33503908    0    0 243680 223952 99484 195057  7  2 59 33  0
 6 38 188152 217015472  31104 33509084    0    0 341024 118695 136058 273226 10  3 55 33  0
18 29 188152 216560864  31104 33515220    0    0 413216 38279 160818 319756 11  3 54 32  0
 8 30 188152 216114704  31104 33521812    0    0 407936 42929 168214 338346 11  3 54 32  0
 7 39 188152 215655424  31112 33531352    0    0 418620 30975 177980 358983 14  4 52 31  0
 8 41 188152 215212896  31112 33538524    0    0 407296 39321 176625 358036 12  3 53 32  0
 5 33 188152 214765008  31120 33546584    0    0 408528 40217 190021 385915 14  4 52 31  0
12 26 188152 214314176  31120 33554812    0    0 407312 40779 188054 381650 14  4 51 31  0
 9 34 188152 213865856  31120 33563296    0    0 409360 36864 195434 396981 15  4 49 32  0
12 38 188152 213413504  31120 33572656    0    0 409120 37080 199406 404230 15  4 49 32  0
 9 25 188152 212971696  31120 33582196    0    0 400000 46743 196931 400428 15  4 49 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 29 188152 212513152  31128 33592444    0    0 413840 31029 212058 431092 16  4 48 32  0
10 23 188152 212119920  31128 33601692    0    0 354560 88639 195060 397035 15  4 50 31  0
17 29 188152 211722800  31128 33611092    0    0 356576 85499 214939 438275 17  4 47 32  0
13 20 188152 211332320  31128 33621416    0    0 351328 85735 220987 450402 17  4 47 32  0
17 21 188152 210923360  31128 33632704    0    0 368752 69312 236985 470446 18  5 46 31  0
14 18 188152 210526688  31136 33644364    0    0 352352 85044 244649 476025 19  4 46 31  0
18 22 188152 210142560  31136 33655368    0    0 342704 96641 227320 461480 19  4 45 32  0
17 22 188152 209729472  31136 33667896    0    0 367456 65724 245268 502328 20  5 45 30  0
13 29 188152 209341200  31136 33680064    0    0 347984 83853 236960 483004 20  5 44 31  0
19 13 188152 208942912  31136 33693300    0    0 355088 76619 248542 510941 21  5 44 30  0
16 25 188152 208555504  31144 33706976    0    0 345344 83549 259500 532527 22  5 43 31  0
18 19 188152 208163968  31144 33720868    0    0 347616 79745 261400 536660 22  5 43 30  0
 6 31 188152 207775456  31144 33735592    0    0 345536 80952 278326 573003 24  6 41 30  0
11 23 188152 207373920  31144 33751484    0    0 356656 64958 298243 615170 26  6 40 28  0
12 25 188152 206999152  31144 33766888    0    0 332128 86034 289580 598191 25  6 41 27  0
23 16 188152 206610608  31152 33783308    0    0 341152 78331 302318 622540 27  6 40 27  0
24 14 188152 206222080  31152 33800288    0    0 343824 70323 307015 632806 27  6 40 26  0
18 20 188152 205836640  31152 33817520    0    0 338672 73825 305480 631277 27  6 41 26  0
26 19 188152 205461120  31152 33834968    0    0 330944 81361 318846 661201 28  7 40 25  0
14 21 188152 205086960  31152 33852956    0    0 329440 77293 316694 655838 28  7 40 25  0
29 11 188152 204693392  31160 33872204    0    0 346128 57564 341209 707907 30  7 39 24  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25 16 188152 204324064  31164 33890584    0    0 325396 80190 323204 669562 29  7 39 25  0
13 33 188152 203936608  31164 33910572    0    0 341312 60959 349058 725772 32  7 38 23  0
32 12 188152 203586480  31164 33929324    0    0 306784 95166 330281 685194 30  7 39 24  0
33 14 188152 203212944  31164 33949448    0    0 330304 69035 359199 749790 33  8 37 22  0
13 27 188152 202844080  31172 33970348    0    0 323312 73543 349760 729316 33  7 38 23  0
33 10 188152 202464544  31172 33991552    0    0 333008 57604 378250 790549 34  8 37 21  0
10 14 188152 202143328  31172 34009664    0    0 281504 124544 325773 678995 30  7 41 23  0
28 15 188152 201811712  31172 34029264    0    0 293488 105526 335057 700955 31  7 39 23  0
25 19 188152 201438912  31172 34051564    0    0 325856 63387 377826 794316 36  8 36 20  0
35 13 188152 201081632  31172 34073104    0    0 313872 70868 376449 788456 36  8 36 20  0
22  6 188152 200759376  31180 34092556    0    0 280752 116059 340015 712877 32  7 40 21  0
32 12 188152 200448224  31180 34111456    0    0 274768 120356 336855 706414 32  7 40 21  0
33 14 188152 200140000  31180 34130260    0    0 268256 131708 321906 673920 30  7 41 22  0
25 14 188152 199837280  31180 34149132    0    0 264912 129388 332314 697695 31  7 40 22  0
21  7 188152 199533728  31180 34168268    0    0 265904 129385 339915 714363 32  8 39 21  0
15 15 188152 199222656  31188 34188584    0    0 272960 113785 351561 740757 33  7 40 20  0
26 20 188152 198919712  31188 34208920    0    0 265120 128337 339863 716605 32  7 41 21  0
29 16 188152 198609712  31188 34229424    0    0 271280 120717 342057 720064 33  7 39 21  0
25  8 188152 198298704  31188 34249956    0    0 271344 116947 351842 743202 33  7 40 20  0
23 19 188152 197992656  31192 34270080    0    0 269348 121061 353094 745158 34  8 38 20  0
30 10 188152 197683680  31200 34290312    0    0 273568 116775 355211 749355 34  7 39 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
30  8 188152 197379216  31200 34311352    0    0 268592 121183 361936 766011 35  8 38 19  0
 0  2 188152 197267216  31200 34319856    0    0 96576 386164 124589 262176 12  3 76  9  0
 2  1 188152 197262496  31200 34321232    0    0  3824 493892 11445 23610  1  0 95  4  0
 8 23 188152 197035136  31200 34330144    0    0 211344 186261 230843 480166 19  5 64 12  0
 0 24 188152 196740672  31208 34351360    0    0 258288 118871 364355 775729 35  8 38 19  0
 7 23 188152 196440304  31208 34372176    0    0 263952 122483 352034 746179 33  7 40 19  0
 8 28 188152 196142368  31208 34393256    0    0 261312 120853 373753 767027 35  8 38 18  0
 1 12 188152 195843840  31208 34414052    0    0 264848 117896 359503 763511 35  8 38 19  0
 5 24 188152 195543776  31208 34435600    0    0 261296 119736 365874 780138 36  8 38 18  0
20 23 188152 195247488  31216 34457036    0    0 261072 122138 361511 768281 35  8 38 19  0
 8 16 188152 194949760  31216 34479012    0    0 261472 113982 366453 783019 36  8 38 18  0
 3 16 188152 194651984  31216 34500816    0    0 260704 117985 358439 771909 35  9 39 18  0
 5 16 188152 194355712  31216 34522452    0    0 260208 116468 366541 778148 36  8 38 18  0
21 14 188152 194108704  31216 34540620    0    0 216720 181161 315311 671256 31  7 43 20  0
15 14 188152 193970288  31216 34550548    0    0 121104 308244 188059 405750 17  4 67 12  0
25 15 188152 193693552  31224 34568980    0    0 240896 136423 329673 722081 34  8 41 17  0
17 13 188152 193405600  31224 34591004    0    0 251312 124997 373497 798123 37  8 38 17  0
 7 26 188152 193119264  31224 34612868    0    0 252176 120059 376505 805693 37  8 38 17  0
10 15 188152 192825904  31224 34635036    0    0 255504 119151 367517 782862 36  8 38 17  0
 4 30 188152 192542448  31224 34657020    0    0 249360 121806 365592 786591 37  8 39 17  0
 8 21 188152 192265424  31236 34678104    0    0 242308 136958 361599 774593 35  8 40 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16 12 188152 191985680  31236 34699508    0    0 246144 128249 365944 787470 36  8 39 17  0
35 16 188152 191706912  31236 34721124    0    0 244224 127251 378396 815624 38  8 37 16  0
 5 14 188152 191429504  31236 34742088    0    0 242336 129137 367198 791558 37  8 39 17  0
 8 12 188152 191151808  31244 34763840    0    0 243488 131216 370416 800959 37  8 38 16  0
 8 26 188152 190875408  31244 34785760    0    0 243088 127860 372045 801685 37  8 39 16  0
 8 25 188152 190594352  31244 34807960    0    0 245584 128717 375497 809866 38  8 37 16  0
 5 23 188152 190329440  31244 34829748    0    0 232976 135265 357861 775034 36  8 39 16  0
22 15 188152 190052736  31244 34852024    0    0 241488 129872 370172 800595 37  8 38 16  0
34  8 188152 189788416  31244 34874380    0    0 232992 134098 370970 805095 38  8 38 15  0
21 24 188152 189518256  31252 34896036    0    0 234032 133496 371249 804842 37  8 39 16  0
12 13 188152 189251712  31252 34918492    0    0 233680 130080 368924 801500 38  9 38 15  0
 3  7 188152 188983952  31252 34940932    0    0 233504 126901 371987 808313 38  8 39 15  0
16 23 188152 188719776  31252 34963176    0    0 231776 132777 372417 812036 38  8 38 15  0
17 28 188152 188447392  31252 34986052    0    0 237344 126823 373379 804692 38  9 38 16  0
23 14 188152 188181264  31260 35008248    0    0 231808 130641 365949 799459 38  9 39 15  0
18 13 188152 187920960  31260 35029940    0    0 227072 140533 362554 790387 37  9 39 16  0
10 22 188152 187661936  31260 35052272    0    0 225296 135605 361045 807368 38  8 39 14  0
16 23 188152 187438112  31260 35071076    0    0 197088 189558 325569 703323 33  8 44 16  0
16 25 188152 187171216  31260 35093932    0    0 231552 128810 378609 830840 39  8 38 14  0
31 13 188152 186905296  31268 35117872    0    0 229376 127489 384543 840955 40  9 37 14  0
 7 18 188152 186638176  31268 35140424    0    0 233056 131228 376282 819404 39  9 37 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 188152 186527920  31268 35151016    0    0 94832 359743 164773 366114 17  4 69 10  0
17  5 188152 186517952  31268 35150976    0    0 18144 461594 50088 104777  3  1 90  6  0
17 15 188152 186242544  31268 35174572    0    0 231424 122487 389246 846698 40  9 37 14  0
16 24 188152 185986096  31276 35197008    0    0 222784 135403 370609 821593 39  9 38 14  0
11 32 188152 185736016  31276 35220300    0    0 217216 128259 396962 848334 40  9 38 13  0
 6 19 188152 185480768  31276 35242696    0    0 222304 132358 390192 820116 39  9 38 14  0
 7 17 188152 185227296  31276 35266068    0    0 218512 135317 395758 832879 40  9 37 14  0
10 25 188152 184970176  31276 35289492    0    0 222608 128233 397989 834501 40  9 38 14  0
 8 11 188152 184728240  31284 35312132    0    0 208528 141952 367715 805725 38  9 40 13  0
38  9 188152 184483504  31284 35335048    0    0 210272 140896 365583 814931 40  8 39 13  0
18 20 188152 184233504  31284 35358132    0    0 216416 135617 374322 826691 40  9 38 13  0
24 14 188152 183987200  31284 35381000    0    0 213536 139725 370072 822941 39  9 38 14  0
19 16 188152 183739488  31284 35403332    0    0 213296 141830 369022 810663 39  9 39 13  0
 6 17 188152 183495936  31284 35426676    0    0 210000 140412 367437 811048 39  9 38 14  0
 6 18 188152 183254720  31292 35449816    0    0 207200 138758 376511 845031 41  9 37 13  0
16 13 188152 183009216  31292 35472700    0    0 211232 141281 370747 822948 40  8 38 14  0
 7 18 188152 182766768  31292 35495404    0    0 210320 143450 366864 817088 39  9 39 13  0
14 16 188152 182522752  31296 35518256    0    0 209348 142750 369517 816808 40  8 39 13  0
11 18 188152 182280016  31296 35541384    0    0 207184 139490 372844 831491 40  9 38 13  0
13 13 188152 182039888  31308 35564480    0    0 206500 143684 372769 831616 40  8 39 13  0
 4 17 188152 181800048  31308 35588336    0    0 206464 139793 380791 841261 41  9 38 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 17 188152 181594368  31308 35608276    0    0 177216 194507 328237 727124 34  8 44 14  0
 0  2 188152 181438704  31308 35623964    0    0 130656 267057 247309 559061 27  6 57  9  0
43  5 188152 181403168  31308 35626780    0    0 32224 441364 67590 146478  5  2 87  6  0
28 10 188152 181134880  31316 35653000    0    0 231536 98961 415264 929281 46 10 33 11  0
 7  7 188152 180905632  31316 35676288    0    0 193984 143152 364818 822966 40  9 39 12  0
 6 12 188152 180679856  31316 35699956    0    0 192128 141090 380081 851867 41 10 38 12  0
33 18 188152 180447984  31316 35723800    0    0 198784 142408 375474 840336 41  9 37 12  0
20 17 188152 180213792  31316 35747292    0    0 201296 144615 380815 852831 41  9 37 12  0
10 16 188152 179975168  31324 35770936    0    0 203376 135719 385115 858147 42  9 36 12  0
19 16 188152 179744480  31324 35794520    0    0 197552 135238 383229 865561 43  9 37 11  0
27  8 188152 179516768  31324 35818200    0    0 194704 143961 381391 863182 43  9 36 12  0
 8 14 188152 179285472  31324 35842380    0    0 196976 148277 373080 835892 41  9 38 12  0
19 19 188152 179048384  31324 35865876    0    0 195792 139528 372452 853737 43  9 37 10  0
 3 14 188152 178823264  31332 35889524    0    0 193472 141086 373562 851457 42 10 37 11  0
 7  3 188152 178632848  31332 35907744    0    0 169120 204053 319681 736532 37  8 45 10  0
 9 11 188152 178533552  31332 35919804    0    0 78304 353861 172107 382037 16  4 70 10  0
