procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 205072 224991424  31212 33507156    2    2   531  1219    0    0 15  3 79  3  0
 6 42 205072 224497728  31692 33507100    0    0 259173 59486 69443 131868  9  2 75 14  0
 5 37 205072 224200000  31692 33506152    0    0 259788 203008 91496 179652  4  2 59 35  0
 0 50 205072 223904880  31692 33505624    0    0 258512 206812 93519 179534  5  2 59 35  0
 3 42 205072 223621536  31692 33505112    0    0 264048 198361 91543 180527  4  2 60 34  0
 3 40 205072 223340176  31692 33504840    0    0 255616 211677 93082 183293  5  2 59 34  0
 2 47 205072 223068368  31700 33504616    0    0 253568 207849 96224 189307  5  2 59 35  0
 4 43 205072 222787216  31700 33504292    0    0 254992 204796 101663 196875  6  2 58 34  0
 0 46 205072 222564512  31700 33504228    0    0 204576 265543 85220 165007  4  2 60 34  0
 2 36 205072 222280560  31700 33504196    0    0 264928 193606 98535 197085  5  2 59 34  0
 7 39 205072 222007168  31700 33504004    0    0 252336 213245 102514 204742  5  2 58 34  0
 3 44 205072 221663072  31708 33503940    0    0 317072 140176 124541 247725  6  2 58 34  0
 6 38 205072 221265648  31708 33503876    0    0 369104 84495 159244 319696  9  3 55 33  0
 6 42 205072 220812928  31708 33503864    0    0 416480 33715 167720 337416  9  3 55 33  0
14 31 205072 220368752  31708 33503532    0    0 419504 30325 170400 343724  9  4 55 32  0
11 37 205072 219928928  31708 33503472    0    0 406720 43111 184805 372950 11  4 53 33  0
 5 28 205072 219483152  31708 33503284    0    0 417488 33290 200689 405307 12  4 53 31  0
 4 36 205072 219040592  31716 33503224    0    0 411952 37285 193407 390604 11  4 53 32  0
 8 35 205072 218610560  31716 33503124    0    0 400448 48499 202239 409740 13  4 51 32  0
12 29 205072 218164432  31716 33502852    0    0 412304 36419 204018 411721 13  4 51 32  0
25 24 205072 217733280  31716 33502680    0    0 401056 48284 210156 423845 13  4 51 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15 33 205072 217280432  31716 33502560    0    0 419936 28591 230759 465377 15  5 49 32  0
11 29 205072 216833168  31724 33502512    0    0 411376 33729 237704 481153 15  5 48 32  0
13 33 205072 216395456  31724 33502224    0    0 404096 42152 245228 496865 15  5 48 32  0
 6 32 205072 215969376  31724 33502048    0    0 392400 54951 240277 484597 15  4 48 33  0
11 24 205072 215524480  31724 33501984    0    0 408624 35116 260172 527613 17  5 46 32  0
15 28 205072 215089360  31724 33501936    0    0 399344 45258 264746 537674 17  5 45 33  0
 6 37 205072 214668256  31724 33501824    0    0 390064 52087 264268 536079 18  5 44 33  0
 9 36 205072 214292048  31732 33501792    0    0 347264 92194 253976 518464 17  5 45 33  0
20 24 205072 213929792  31732 33501828    0    0 337792 106905 239539 487793 16  4 46 33  0
13 28 205072 213555184  31732 33501764    0    0 342640 98300 253515 517508 16  5 46 33  0
 3 30 205072 213185584  31732 33501700    0    0 340496 100327 271071 551800 18  5 45 32  0
24 18 205072 212816928  31732 33501612    0    0 339136 98792 272768 556692 19  5 44 32  0
17 26 205072 212444928  31740 33501548    0    0 342192 92070 281414 575212 19  6 43 33  0
