procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 188152 220711824  31132 33465880    3    4   687  1618    0    0 23  4 69  4  0
11 36 188152 220222032  31476 33467232    0    0 255133 70590 70900 134751  8  2 76 14  0
42 38 188152 219901984  31476 33467580    0    0 264112 200146 90344 180495  6  2 58 34  0
 9 39 188152 219618432  31476 33469300    0    0 262544 207397 86718 172308  6  2 59 33  0
11 39 188152 219322528  31476 33471956    0    0 264160 201300 91923 183435  6  2 59 34  0
 2 41 188152 219029888  31484 33474420    0    0 262176 202816 97724 188043  6  2 60 32  0
 3 35 188152 218730064  31484 33478044    0    0 266665 202158 101685 194013  6  2 59 32  0
 2 43 188152 218466560  31484 33481280    0    0 243856 222374 99354 193066  6  2 60 32  0
 4 37 188152 218233696  31484 33483876    0    0 200320 275983 85102 164028  5  2 61 33  0
15 43 188152 217955072  31484 33487324    0    0 256656 205429 102142 198576  6  2 59 32  0
10 31 188152 217645200  31492 33490860    0    0 276512 187505 107912 213328  7  2 58 33  0
12 26 188152 217313840  31492 33495268    0    0 306416 155903 126118 250587  8  2 56 33  0
11 33 188152 216890880  31492 33501380    0    0 383488 69230 148071 299121 10  4 54 32  0
 4 46 188152 216445504  31492 33507836    0    0 411392 38582 162435 328115 11  3 54 31  0
 0 26 188152 216016832  31492 33514688    0    0 387664 72380 159028 322700 11  3 55 31  0
13 32 188152 215579184  31492 33521948    0    0 403472 38630 182287 369844 13  4 53 30  0
 1 43 188152 215134432  31500 33529544    0    0 407504 41578 184134 373445 14  4 51 31  0
 1 38 188152 214685536  31500 33537500    0    0 410880 36388 191480 388705 14  4 51 31  0
11 30 188152 214246704  31500 33545456    0    0 398160 47647 187344 378631 14  4 51 32  0
 9 31 188152 213806336  31500 33554488    0    0 401600 42976 195886 396045 14  4 50 31  0
20 29 188152 213343200  31500 33563736    0    0 412720 31476 208066 421730 15  4 49 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 28 188152 212905120  31508 33573468    0    0 398080 45894 206563 419842 16  4 48 32  0
 7 31 188152 212440240  31508 33584920    0    0 412784 27043 224243 456662 18  4 46 32  0
 2 21 188152 212075600  31508 33593020    0    0 339840 110081 204242 416351 16  4 48 32  0
 5 35 188152 211694416  31508 33604404    0    0 330384 112026 196431 400662 16  4 48 31  0
 8 29 188152 211304560  31508 33614068    0    0 356880 82086 222003 438332 17  5 47 32  0
 7 22 188152 210901408  31516 33625548    0    0 357776 81158 215430 440693 17  5 47 32  0
 5 34 188152 210521472  31516 33636468    0    0 346496 89579 236726 484293 19  5 45 31  0
 1 31 188152 210118000  31516 33648764    0    0 354960 80539 235779 482605 20  5 45 31  0
 9 24 188152 209730096  31516 33662176    0    0 350944 81527 254952 523341 21  5 43 31  0
 1 26 188152 209405760  31516 33671904    0    0 284768 160443 204636 419914 17  5 49 29  0
15 14 188152 209014080  31516 33684884    0    0 352064 77248 257537 528385 22  5 43 30  0
 7 20 188152 208627296  31524 33698968    0    0 337024 94378 260964 536170 22  5 44 29  0
16 14 188152 208246496  31524 33712648    0    0 345552 79984 270878 556746 23  6 42 29  0
 1 27 188152 207853296  31524 33726588    0    0 339216 86134 279169 574689 24  6 42 28  0
 3 28 188152 207480416  31524 33741516    0    0 338720 83943 278825 572184 24  6 41 28  0
 0 19 188152 207109824  31524 33757252    0    0 319248 113657 280054 578007 25  5 42 27  0
 7 35 188152 206786720  31532 33769204    0    0 292480 133729 257277 528506 22  5 47 26  0
 8 33 188152 206397296  31532 33788028    0    0 339680 75160 302515 624793 26  6 41 27  0
 3 23 188152 206031168  31532 33802320    0    0 329984 85443 317950 652867 28  6 41 25  0
