procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 222811008  31624 33508588    2    2   522  1211    0    0 16  3 79  3  0
 1 34 205072 222313040  31760 33509240    0    0 255345 78943 68298 130449  7  2 76 15  0
 0 43 205072 222025360  31760 33511116    0    0 245824 212844 86670 168742  5  2 62 32  0
 9 32 205072 221739920  31760 33513328    0    0 242832 220049 89532 171164  5  2 61 32  0
 3 32 205072 221464256  31760 33516132    0    0 248704 213165 90290 175709  6  2 61 31  0
 5 31 205072 221196048  31760 33518920    0    0 245392 213222 87733 172929  6  2 60 32  0
16 37 205072 220924368  31768 33521904    0    0 241248 222755 95002 179070  6  2 61 32  0
 3 33 205072 220696960  31768 33524484    0    0 203600 260645 82506 159632  5  1 61 33  0
 1 38 205072 220419440  31768 33527824    0    0 252976 204710 92366 181312  6  2 60 32  0
10 27 205072 220180352  31768 33530392    0    0 229776 227233 92108 181654  6  2 60 32  0
 8 33 205072 219892672  31768 33535020    0    0 243392 216268 97264 193431  6  2 59 33  0
 7 30 205072 219552416  31776 33539904    0    0 305472 144839 122924 247417  8  3 57 32  0
 9 29 205072 219125232  31776 33545896    0    0 388320 53206 148448 298655 10  3 56 31  0
 1 31 205072 218719872  31776 33551992    0    0 368976 70855 146627 297396 10  3 55 32  0
 2 33 205072 218299328  31776 33559292    0    0 383296 51450 168086 342189 12  3 53 32  0
 7 29 205072 217875360  31776 33566500    0    0 389520 45164 166849 339035 12  4 53 31  0
 0 29 205072 217460832  31776 33573584    0    0 377520 60901 167183 330946 12  3 53 32  0
13 25 205072 217049920  31784 33581388    0    0 374176 56914 185834 360315 14  4 52 30  0
 8 29 205072 216648416  31784 33589716    0    0 360976 76178 171639 349337 13  3 52 32  0
 9 21 205072 216243920  31784 33598356    0    0 363680 64526 180744 367108 14  4 50 32  0
 5 18 205072 215836448  31784 33607396    0    0 368016 62509 189299 385485 14  4 50 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 25 205072 215426000  31784 33617240    0    0 367792 58538 192464 392714 15  4 50 32  0
