procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 205072 223758336  31108 33509344    2    2   558  1255    0    0 16  3 78  3  0
 3 48 205072 223255776  31460 33508972    0    0 255617 81918 67742 130232  6  2 75 16  0
 6 44 205072 222984096  31460 33508236    0    0 249136 217461 91256 179487  5  2 59 34  0
 5 42 205072 222687856  31460 33507388    0    0 264672 201036 91321 180189  5  2 60 34  0
 8 33 205072 222407984  31460 33506940    0    0 261936 201408 94158 186423  4  2 59 35  0
 6 42 205072 222127376  31460 33506748    0    0 248000 217976 100133 194677  5  2 59 35  0
 4 39 205072 221847504  31468 33506492    0    0 256464 207038 101263 196834  5  2 59 35  0
 7 33 205072 221584384  31468 33506332    0    0 244352 221092 101351 199374  5  2 58 34  0
 7 39 205072 221352624  31468 33506156    0    0 214848 250392 91932 182111  5  2 59 34  0
20 36 205072 221082432  31468 33506316    0    0 243360 222524 100697 199122  6  2 59 33  0
 3 41 205072 220788064  31468 33506220    0    0 271600 190096 104018 205875  5  2 59 33  0
 7 43 205072 220443088  31476 33506172    0    0 319408 138404 132037 265132  7  3 56 33  0
 5 30 205072 220008592  31476 33506092    0    0 400176 50358 173713 350318 10  4 54 33  0
 4 39 205072 219571984  31476 33505820    0    0 400848 50350 174563 351199 10  3 54 33  0
 9 29 205072 219115552  31476 33505612    0    0 427296 22881 188307 379648 12  4 53 31  0
 5 35 205072 218668640  31476 33505596    0    0 415248 35439 192115 386905 11  4 53 32  0
12 32 205072 218242080  31476 33505484    0    0 399024 51684 199447 400166 11  4 52 33  0
10 35 205072 217794448  31484 33505356    0    0 412832 36386 214153 430701 13  4 51 32  0
 7 26 205072 217352256  31484 33505164    0    0 411040 37295 221609 447268 14  4 50 32  0
14 27 205072 216931904  31484 33505100    0    0 384336 61814 207519 419126 13  4 51 32  0
12 38 205072 216507824  31484 33505004    0    0 396496 50141 222327 450184 14  4 50 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13 29 205072 216087584  31484 33504924    0    0 384112 60363 230160 466410 14  4 49 32  0
13 31 205072 215666112  31492 33504860    0    0 389616 55198 232606 471729 15  4 48 32  0
 1 45 205072 215253456  31492 33504696    0    0 376928 68470 236755 479870 15  5 48 33  0
 5 28 205072 214839552  31492 33504600    0    0 382976 58501 238161 483257 16  5 47 32  0
11 27 205072 214405936  31492 33504480    0    0 397936 43507 263333 534088 17  5 45 32  0
12 26 205072 214003552  31492 33504272    0    0 372176 71216 259626 527048 17  5 45 33  0
 1 41 205072 213579232  31492 33504240    0    0 386368 50293 274294 557779 18  6 43 33  0
 4 29 205072 213161840  31500 33504128    0    0 385072 53361 291050 592342 20  6 43 32  0
15 24 205072 212756976  31500 33504108    0    0 372768 61210 285949 581993 20  5 42 33  0
20 18 205072 212346400  31500 33504028    0    0 376400 61338 292014 594648 20  6 42 33  0
15 26 205072 211950224  31500 33503868    0    0 367584 65552 303040 616065 22  6 41 32  0
18 27 205072 211541024  31500 33503804    0    0 374592 58265 315438 642051 22  7 40 31  0
18 21 205072 211131936  31508 33503728    0    0 378704 50779 338638 690770 24  7 39 30  0
15 21 205072 210729344  31508 33503364    0    0 368768 63617 329916 669193 23  7 40 31  0
11 26 205072 210333408  31508 33503224    0    0 367584 59132 353988 710005 25  7 38 30  0
15 24 205072 209936848  31508 33503240    0    0 363024 63207 356433 712378 25  7 38 30  0
10 28 205072 209549088  31508 33503212    0    0 361472 63755 359515 720221 26  7 38 29  0
31 22 205072 209152656  31508 33503144    0    0 361824 59610 372577 750312 27  7 38 29  0
35 15 205072 208751760  31516 33503048    0    0 374816 43894 380934 778467 29  7 36 28  0
35 18 205072 208354592  31516 33503048    0    0 363472 50765 399944 819643 30  8 36 26  0
25 14 205072 207968592  31516 33503024    0    0 359360 55421 396623 812816 30  8 36 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25 19 205072 207587296  31516 33502996    0    0 354992 59344 409331 840236 31  8 35 26  0
27 22 205072 207203648  31516 33502964    0    0 355088 59367 408323 836963 31  8 35 25  0
34 14 205072 206826064  31524 33502916    0    0 352304 59121 415560 851946 32  9 34 25  0
 8 21 205072 206476640  31524 33502852    0    0 323744 89921 392958 807886 29  8 37 25  0
 0 33 205072 206124480  31524 33502772    0    0 329008 78083 407190 838339 31  9 36 25  0
36 10 205072 205746768  31524 33502756    0    0 352208 52343 430289 887222 34  9 34 23  0
25 14 205072 205364352  31524 33502644    0    0 360528 36601 453527 935776 35  9 33 22  0
25 18 205072 205020624  31524 33502612    0    0 319408 83668 423108 877157 33  9 35 23  0
34 15 205072 204684672  31532 33502644    0    0 317888 87556 416078 858223 33  9 36 23  0
21 23 205072 204335232  31532 33502644    0    0 323520 76139 434994 899819 34  9 35 22  0
23 16 205072 204005888  31532 33502656    0    0 313264 88787 419713 868990 33  9 35 23  0
23 19 205072 203658064  31532 33502556    0    0 323152 72378 443329 922139 36  9 33 21  0
